name;country;male;female;unisex
Shemsedin;Kosovo;True;False;False
Shemsi;Kosovo;True;False;False
Shemsie;Kosovo;False;True;False
Shemsije;Kosovo;False;True;False
Sherif;Kosovo;True;False;False
Sherife;Kosovo;False;True;False
Shkumbin;Kosovo;True;False;False
Shpend;Kosovo;True;False;False
Shpresa;Kosovo;False;True;False
Shpresa;Kosovo;False;True;False
Shqipe;Kosovo;False;True;False
Shqipe;Kosovo;False;True;False
Shukrie;Kosovo;False;True;False
Shukrije;Kosovo;False;True;False
Shyhrete;Kosovo;False;True;False
Sinan;Kosovo;True;False;False
Sofie;Kosovo;False;True;False
Sokol;Kosovo;True;False;False
Sulejman;Kosovo;True;False;False
Suzana;Kosovo;False;True;False
Tahir;Kosovo;True;False;False
Taibe;Kosovo;False;True;False
Taulant;Kosovo;True;False;False
Tefik;Kosovo;True;False;False
Teuta;Kosovo;False;True;False
Teuta;Kosovo;False;True;False
Teuta;Kosovo;False;True;False
Teuta;Kosovo;False;True;False
Vahide;Kosovo;False;True;False
Vaide;Kosovo;False;True;False
Valbona;Kosovo;False;True;False
Valbona;Kosovo;False;True;False
Valdet;Kosovo;True;False;False
Valdete;Kosovo;False;True;False
Valdrin;Kosovo;True;False;False
Valentina;Kosovo;False;True;False
Valmir;Kosovo;True;False;False
Valon;Kosovo;True;False;False
Valon;Kosovo;True;False;False
Vesel;Kosovo;True;False;False
Veton;Kosovo;True;False;False
Vigan;Kosovo;True;False;False
Violeta;Kosovo;False;True;False
Visar;Kosovo;True;False;False
Vjollca;Kosovo;False;True;False
Vjollca;Kosovo;False;True;False
Vjosa;Kosovo;False;True;False
Vlora;Kosovo;False;True;False
Xhafer;Kosovo;True;False;False
Xhavit;Kosovo;True;False;False
Xhelal;Kosovo;True;False;False
Xhemile;Kosovo;False;True;False
Xheva;Kosovo;False;True;False
Xhevahire;Kosovo;False;True;False
Xhevat;Kosovo;True;False;False
Xhevdet;Kosovo;True;False;False
Xhevrije;Kosovo;False;True;False
Xhezide;Kosovo;False;True;False
Yllka;Kosovo;False;True;False
Ymer;Kosovo;True;False;False
Zana;Kosovo;False;True;False
Zarife;Kosovo;False;True;False
Zejnepe;Kosovo;False;True;False
Zenel;Kosovo;True;False;False
Zenun;Kosovo;True;False;False
Zeqir;Kosovo;True;False;False
Zoja;Kosovo;False;True;False
Zyrafete;Kosovo;False;True;False
Agita;Latvia;False;True;False
Agnese;Latvia;False;True;False
Agnija;Latvia;False;True;False
Agnis;Latvia;True;False;False
Agris;Latvia;True;False;False
Agris;Latvia;True;False;False
Agrita;Latvia;False;True;False
Aiga;Latvia;False;True;False
Aigars;Latvia;True;False;False
Aigars;Latvia;True;False;False
Aija;Latvia;False;True;False
Aija;Latvia;False;True;False
Aija;Latvia;False;True;False
Aija;Latvia;False;True;False
Aina;Latvia;False;True;False
Aina;Latvia;False;True;False
Ainars;Latvia;True;False;False
Aira;Latvia;False;True;False
Aiva;Latvia;False;True;False
Aivars;Latvia;True;False;False
Aivars;Latvia;True;False;False
Aivars;Latvia;True;False;False
Aivars;Latvia;True;False;False
Aivars;Latvia;True;False;False
Aivars;Latvia;True;False;False
Aivars;Latvia;True;False;False
Aivars;Latvia;True;False;False
Aivis;Latvia;True;False;False
Alberts;Latvia;True;False;False
Alda;Latvia;False;True;False
Aldis;Latvia;True;False;False
Aldis;Latvia;True;False;False
Aleksandra;Latvia;False;True;False
Aleksandrs;Latvia;True;False;False
Aleksandrs;Latvia;True;False;False
Aleksandrs;Latvia;True;False;False
Aleksandrs;Latvia;True;False;False
Aleksejs;Latvia;True;False;False
Alfons;Latvia;True;False;False
Alvils;Latvia;True;False;False
Alvis;Latvia;True;False;False
Anastasija;Latvia;False;True;False
Anatolijs;Latvia;True;False;False
Anda;Latvia;False;True;False
Anda;Latvia;False;True;False
Andis;Latvia;True;False;False
Andis;Latvia;True;False;False
Andra;Latvia;False;True;False
Andrejs;Latvia;True;False;False
Andrejs;Latvia;True;False;False
Andrejs;Latvia;True;False;False
Andrejs;Latvia;True;False;False
Andrejs;Latvia;True;False;False
Andrejs;Latvia;True;False;False
Andrejs;Latvia;True;False;False
Andrejs;Latvia;True;False;False
Andris;Latvia;True;False;False
Andris;Latvia;True;False;False
Andris;Latvia;True;False;False
Andris;Latvia;True;False;False
Andris;Latvia;True;False;False
Andris;Latvia;True;False;False
Andris;Latvia;True;False;False
Andris;Latvia;True;False;False
Andris;Latvia;True;False;False
Andris;Latvia;True;False;False
Andris;Latvia;True;False;False
Andris;Latvia;True;False;False
Andris;Latvia;True;False;False
Andris;Latvia;True;False;False
Andris;Latvia;True;False;False
Andris;Latvia;True;False;False
Anete;Latvia;False;True;False
Anita;Latvia;False;True;False
Anita;Latvia;False;True;False
Anita;Latvia;False;True;False
Anita;Latvia;False;True;False
Anna;Latvia;False;True;False
Anna;Latvia;False;True;False
Anna;Latvia;False;True;False
Anna;Latvia;False;True;False
Ansis;Latvia;True;False;False
Anta;Latvia;False;True;False
Antonija;Latvia;False;True;False
Antons;Latvia;True;False;False
Antons;Latvia;True;False;False
Antra;Latvia;False;True;False
Armands;Latvia;True;False;False
Arnis;Latvia;True;False;False
Arnis;Latvia;True;False;False
Arnolds;Latvia;True;False;False
Arta;Latvia;False;True;False
Artis;Latvia;True;False;False
Arturs;Latvia;True;False;False
Arvis;Latvia;True;False;False
Astra;Latvia;False;True;False
Atis;Latvia;True;False;False
Ausma;Latvia;False;True;False
Ausma;Latvia;False;True;False
Austra;Latvia;False;True;False
Austris;Latvia;True;False;False
Baiba;Latvia;False;True;False
Baiba;Latvia;False;True;False
Baiba;Latvia;False;True;False
Baiba;Latvia;False;True;False
Benita;Latvia;False;True;False
Biruta;Latvia;False;True;False
Biruta;Latvia;False;True;False
Boriss;Latvia;True;False;False
Brigita;Latvia;False;True;False
Bruno;Latvia;True;False;False
Dace;Latvia;False;True;False
Dace;Latvia;False;True;False
Dace;Latvia;False;True;False
Dace;Latvia;False;True;False
Dace;Latvia;False;True;False
Dace;Latvia;False;True;False
Dace;Latvia;False;True;False
Dace;Latvia;False;True;False
Dagnija;Latvia;False;True;False
Dagnis;Latvia;True;False;False
Daiga;Latvia;False;True;False
Daina;Latvia;False;True;False
Daina;Latvia;False;True;False
Dainis;Latvia;True;False;False
Dainis;Latvia;True;False;False
Daira;Latvia;False;True;False
Dana;Latvia;False;True;False
Darja;Latvia;False;True;False
Deniss;Latvia;True;False;False
Didzis;Latvia;True;False;False
Dina;Latvia;False;True;False
Dita;Latvia;False;True;False
Dmitrijs;Latvia;True;False;False
Dzidra;Latvia;False;True;False
Dzintars;Latvia;True;False;False
Dzintars;Latvia;True;False;False
Dzintra;Latvia;False;True;False
Dzintra;Latvia;False;True;False
Edgars;Latvia;True;False;False
Edgars;Latvia;True;False;False
Edgars;Latvia;True;False;False
Edgars;Latvia;True;False;False
Edijs;Latvia;True;False;False
Edmunds;Latvia;True;False;False
Eduards;Latvia;True;False;False
Egils;Latvia;True;False;False
Egons;Latvia;True;False;False
Elena;Latvia;False;True;False
Elga;Latvia;False;True;False
Elina;Latvia;False;True;False
Elita;Latvia;False;True;False
Elza;Latvia;False;True;False
Emma;Latvia;False;True;False
Ernests;Latvia;True;False;False
Eva;Latvia;False;True;False
Evija;Latvia;False;True;False
Evita;Latvia;False;True;False
Gaida;Latvia;False;True;False
Gatis;Latvia;True;False;False
Gatis;Latvia;True;False;False
Georgs;Latvia;True;False;False
Ginta;Latvia;False;True;False
Gints;Latvia;True;False;False
Gita;Latvia;False;True;False
Grigorijs;Latvia;True;False;False
Guna;Latvia;False;True;False
Gundars;Latvia;True;False;False
Gundega;Latvia;False;True;False
Gunita;Latvia;False;True;False
Gunta;Latvia;False;True;False
Gunta;Latvia;False;True;False
Gunta;Latvia;False;True;False
Gunta;Latvia;False;True;False
Guntars;Latvia;True;False;False
Guntars;Latvia;True;False;False
Guntis;Latvia;True;False;False
Guntis;Latvia;True;False;False
Guntis;Latvia;True;False;False
Guntis;Latvia;True;False;False
Haralds;Latvia;True;False;False
Harijs;Latvia;True;False;False
Ieva;Latvia;False;True;False
Ieva;Latvia;False;True;False
Ieva;Latvia;False;True;False
Ieva;Latvia;False;True;False
Igors;Latvia;True;False;False
Igors;Latvia;True;False;False
Ilga;Latvia;False;True;False
Ilga;Latvia;False;True;False
Ilgvars;Latvia;True;False;False
Ilma;Latvia;False;True;False
Ilona;Latvia;False;True;False
Ilona;Latvia;False;True;False
Ilze;Latvia;False;True;False
Ilze;Latvia;False;True;False
Ilze;Latvia;False;True;False
Ilze;Latvia;False;True;False
Ilze;Latvia;False;True;False
Ilze;Latvia;False;True;False
Ilze;Latvia;False;True;False
Ilze;Latvia;False;True;False
Imants;Latvia;True;False;False
Imants;Latvia;True;False;False
Ina;Latvia;False;True;False
Indra;Latvia;False;True;False
Indulis;Latvia;True;False;False
Inese;Latvia;False;True;False
Inese;Latvia;False;True;False
Inese;Latvia;False;True;False
Inese;Latvia;False;True;False
Inesis;Latvia;True;False;False
Ineta;Latvia;False;True;False
Inga;Latvia;False;True;False
Inga;Latvia;False;True;False
Inga;Latvia;False;True;False
Inga;Latvia;False;True;False
Inguna;Latvia;False;True;False
Ingus;Latvia;True;False;False
Inita;Latvia;False;True;False
Inna;Latvia;False;True;False
Inta;Latvia;False;True;False
Inta;Latvia;False;True;False
Inta;Latvia;False;True;False
Inta;Latvia;False;True;False
Intars;Latvia;True;False;False
Ints;Latvia;True;False;False
Ira;Latvia;False;True;False
Irina;Latvia;False;True;False
Irina;Latvia;False;True;False
Irina;Latvia;False;True;False
Irina;Latvia;False;True;False
Irisa;Latvia;False;True;False
Ivans;Latvia;True;False;False
Ivars;Latvia;True;False;False
Ivars;Latvia;True;False;False
Ivars;Latvia;True;False;False
Ivars;Latvia;True;False;False
Iveta;Latvia;False;True;False
Iveta;Latvia;False;True;False
Ivo;Latvia;True;False;False
Jana;Latvia;False;True;False
Jekaterina;Latvia;False;True;False
Jelena;Latvia;False;True;False
Jevgenijs;Latvia;True;False;False
Jolanta;Latvia;False;True;False
Julija;Latvia;False;True;False
Jurijs;Latvia;True;False;False
Juris;Latvia;True;False;False
Juris;Latvia;True;False;False
Juris;Latvia;True;False;False
Juris;Latvia;True;False;False
Juris;Latvia;True;False;False
Juris;Latvia;True;False;False
Juris;Latvia;True;False;False
Juris;Latvia;True;False;False
Kalvis;Latvia;True;False;False
Karina;Latvia;False;True;False
Kaspars;Latvia;True;False;False
Kaspars;Latvia;True;False;False
Kitija;Latvia;False;True;False
Kristaps;Latvia;True;False;False
Kristine;Latvia;False;True;False
Krists;Latvia;True;False;False
Ksenija;Latvia;False;True;False
Laila;Latvia;False;True;False
Laima;Latvia;False;True;False
Laimdota;Latvia;False;True;False
Laimonis;Latvia;True;False;False
Larisa;Latvia;False;True;False
Lauma;Latvia;False;True;False
Laura;Latvia;False;True;False
Lauris;Latvia;True;False;False
Lelde;Latvia;False;True;False
Leonards;Latvia;True;False;False
Leons;Latvia;True;False;False
Lidija;Latvia;False;True;False
Liene;Latvia;False;True;False
Ligita;Latvia;False;True;False
Lija;Latvia;False;True;False
Lilija;Latvia;False;True;False
Lilita;Latvia;False;True;False
Linards;Latvia;True;False;False
Linda;Latvia;False;True;False
Lolita;Latvia;False;True;False
Ludmila;Latvia;False;True;False
Ludmila;Latvia;False;True;False
Madara;Latvia;False;True;False
Maiga;Latvia;False;True;False
Maija;Latvia;False;True;False
Maija;Latvia;False;True;False
Maija;Latvia;False;True;False
Maija;Latvia;False;True;False
Maira;Latvia;False;True;False
Mairita;Latvia;False;True;False
Maksims;Latvia;True;False;False
Mareks;Latvia;True;False;False
Margarita;Latvia;False;True;False
Marija;Latvia;False;True;False
Marija;Latvia;False;True;False
Marika;Latvia;False;True;False
Marina;Latvia;False;True;False
Marina;Latvia;False;True;False
Marta;Latvia;False;True;False
Maruta;Latvia;False;True;False
Miervaldis;Latvia;True;False;False
Mihails;Latvia;True;False;False
Milda;Latvia;False;True;False
Mirdza;Latvia;False;True;False
Modris;Latvia;True;False;False
Monika;Latvia;False;True;False
Natalija;Latvia;False;True;False
Natalja;Latvia;False;True;False
Nauris;Latvia;True;False;False
Nellija;Latvia;False;True;False
Nikolajs;Latvia;True;False;False
Nora;Latvia;False;True;False
Normunds;Latvia;True;False;False
Normunds;Latvia;True;False;False
Oksana;Latvia;False;True;False
Olga;Latvia;False;True;False
Olga;Latvia;False;True;False
Oskars;Latvia;True;False;False
Oskars;Latvia;True;False;False
Osvalds;Latvia;True;False;False
Paulis;Latvia;True;False;False
Pauls;Latvia;True;False;False
Raimonds;Latvia;True;False;False
Raimonds;Latvia;True;False;False
Raisa;Latvia;False;True;False
Raitis;Latvia;True;False;False
Raivis;Latvia;True;False;False
Raivo;Latvia;True;False;False
Ralfs;Latvia;True;False;False
Ramona;Latvia;False;True;False
Rasma;Latvia;False;True;False
Reinis;Latvia;True;False;False
Rihards;Latvia;True;False;False
Rinalds;Latvia;True;False;False
Rita;Latvia;False;True;False
Rita;Latvia;False;True;False
Ritvars;Latvia;True;False;False
Roberts;Latvia;True;False;False
Roberts;Latvia;True;False;False
Rolands;Latvia;True;False;False
Romans;Latvia;True;False;False
Romualds;Latvia;True;False;False
Ruslans;Latvia;True;False;False
Ruta;Latvia;False;True;False
Ruta;Latvia;False;True;False
Sanda;Latvia;False;True;False
Sandis;Latvia;True;False;False
Sandra;Latvia;False;True;False
Sandra;Latvia;False;True;False
Sandra;Latvia;False;True;False
Sandra;Latvia;False;True;False
Sandris;Latvia;True;False;False
Sanita;Latvia;False;True;False
Santa;Latvia;False;True;False
Sarma;Latvia;False;True;False
Sergejs;Latvia;True;False;False
Sergejs;Latvia;True;False;False
Sigita;Latvia;False;True;False
Signe;Latvia;False;True;False
Silva;Latvia;False;True;False
Silvija;Latvia;False;True;False
Silvija;Latvia;False;True;False
Sintija;Latvia;False;True;False
Sofija;Latvia;False;True;False
Solveiga;Latvia;False;True;False
Solvita;Latvia;False;True;False
Svetlana;Latvia;False;True;False
Svetlana;Latvia;False;True;False
Tatjana;Latvia;False;True;False
Tatjana;Latvia;False;True;False
Tatjana;Latvia;False;True;False
Tatjana;Latvia;False;True;False
Teodors;Latvia;True;False;False
Tija;Latvia;False;True;False
Toms;Latvia;True;False;False
Uldis;Latvia;True;False;False
Uldis;Latvia;True;False;False
Uldis;Latvia;True;False;False
Uldis;Latvia;True;False;False
Una;Latvia;False;True;False
Vadims;Latvia;True;False;False
Vaira;Latvia;False;True;False
Valda;Latvia;False;True;False
Valdis;Latvia;True;False;False
Valdis;Latvia;True;False;False
Valdis;Latvia;True;False;False
Valdis;Latvia;True;False;False
Valija;Latvia;False;True;False
Valters;Latvia;True;False;False
Valts;Latvia;True;False;False
Vanda;Latvia;False;True;False
Varis;Latvia;True;False;False
Vasilijs;Latvia;True;False;False
Velga;Latvia;False;True;False
Vello;Latvia;True;False;False
Velta;Latvia;False;True;False
Velta;Latvia;False;True;False
Vera;Latvia;False;True;False
Verners;Latvia;True;False;False
Veronika;Latvia;False;True;False
Viesturs;Latvia;True;False;False
Viesturs;Latvia;True;False;False
Vija;Latvia;False;True;False
Vija;Latvia;False;True;False
Vija;Latvia;False;True;False
Vija;Latvia;False;True;False
Viktorija;Latvia;False;True;False
Viktors;Latvia;True;False;False
Viktors;Latvia;True;False;False
Vilhelms;Latvia;True;False;False
Vilis;Latvia;True;False;False
Vilma;Latvia;False;True;False
Vilnis;Latvia;True;False;False
Vilnis;Latvia;True;False;False
Vineta;Latvia;False;True;False
Visvaldis;Latvia;True;False;False
Vita;Latvia;False;True;False
Vitauts;Latvia;True;False;False
Vitolds;Latvia;True;False;False
Vizma;Latvia;False;True;False
Vladimirs;Latvia;True;False;False
Vladimirs;Latvia;True;False;False
Vladislavs;Latvia;True;False;False
Zaiga;Latvia;False;True;False
Zanda;Latvia;False;True;False
Zane;Latvia;False;True;False
Zenta;Latvia;False;True;False
Ziedonis;Latvia;True;False;False
Zigurds;Latvia;True;False;False
Zinaida;Latvia;False;True;False
Zinta;Latvia;False;True;False
Zita;Latvia;False;True;False
Zoja;Latvia;False;True;False
Adolfas;Lithuania;True;False;False
Adomas;Lithuania;True;False;False
Albertas;Lithuania;True;False;False
Albina;Lithuania;False;True;False
Albinas;Lithuania;True;False;False
Albinas;Lithuania;True;False;False
Aldona;Lithuania;False;True;False
Aldona;Lithuania;False;True;False
Aldona;Lithuania;False;True;False
Aldona;Lithuania;False;True;False
Aldona;Lithuania;False;True;False
Aldona;Lithuania;False;True;False
Aldona;Lithuania;False;True;False
Aldona;Lithuania;False;True;False
Aleksandra;Lithuania;False;True;False
Aleksandras;Lithuania;True;False;False
Aleksandras;Lithuania;True;False;False
Aleksas;Lithuania;True;False;False
Alfonsas;Lithuania;True;False;False
Alfonsas;Lithuania;True;False;False
Alfonsas;Lithuania;True;False;False
Alfonsas;Lithuania;True;False;False
Alfredas;Lithuania;True;False;False
Algimantas;Lithuania;True;False;False
Algimantas;Lithuania;True;False;False
Algimantas;Lithuania;True;False;False
Algimantas;Lithuania;True;False;False
Algirdas;Lithuania;True;False;False
Algirdas;Lithuania;True;False;False
Algirdas;Lithuania;True;False;False
Algirdas;Lithuania;True;False;False
Algirdas;Lithuania;True;False;False
Algirdas;Lithuania;True;False;False
Algirdas;Lithuania;True;False;False
Algirdas;Lithuania;True;False;False
Algis;Lithuania;True;False;False
Algis;Lithuania;True;False;False
Alina;Lithuania;False;True;False
Aloyzas;Lithuania;True;False;False
Alvydas;Lithuania;True;False;False
Anastazija;Lithuania;False;True;False
Andrius;Lithuania;True;False;False
Anicetas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanas;Lithuania;True;False;False
Antanina;Lithuania;False;True;False
Antanina;Lithuania;False;True;False
Apolonija;Lithuania;False;True;False
Arnoldas;Lithuania;True;False;False
Arvydas;Lithuania;True;False;False
Arvydas;Lithuania;True;False;False
Asta;Lithuania;False;True;False
Audrius;Lithuania;True;False;False
Augustinas;Lithuania;True;False;False
Aurelija;Lithuania;False;True;False
Balys;Lithuania;True;False;False
Benediktas;Lithuania;True;False;False
Bernadeta;Lithuania;False;True;False
Boleslovas;Lithuania;True;False;False
Bronislava;Lithuania;False;True;False
Bronislava;Lithuania;False;True;False
